loss,accuracy,val_loss,val_accuracy
1.8057323694229126,0.5448718070983887,0.9846743941307068,0.7291666865348816
1.1868484020233154,0.6402243375778198,0.016482440754771233,1.0
1.1090400218963623,0.6758813858032227,0.182930126786232,0.9022436141967773
1.031050205230713,0.6935096383094788,0.4081675708293915,0.8445512652397156
0.935594916343689,0.7151442170143127,0.08285436779260635,0.9567307829856873
0.9350801110267639,0.7255609035491943,0.08234316110610962,0.9791666865348816
0.8304030299186707,0.7443910241127014,0.09566732496023178,0.9679487347602844
0.7547674179077148,0.7648237347602844,0.516662061214447,0.8205128312110901
0.6939066648483276,0.7808493375778198,0.13887731730937958,0.9375
0.7523716688156128,0.7644230723381042,0.3956597149372101,0.8461538553237915
0.6696321964263916,0.7808493375778198,0.22878043353557587,0.9118589758872986
0.6387819647789001,0.8020833134651184,0.07439928501844406,0.9775640964508057
0.6826915740966797,0.7856570482254028,0.8124799132347107,0.7932692170143127
0.6170070767402649,0.8012820482254028,0.04378889873623848,0.9855769276618958
0.6099780797958374,0.8112980723381042,0.39793965220451355,0.8525640964508057
0.5595549941062927,0.8145031929016113,0.14985603094100952,0.9455128312110901
0.5310946106910706,0.8349359035491943,0.11357375979423523,0.9551281929016113
0.5421416163444519,0.8285256624221802,0.08788661658763885,0.9679487347602844
0.49498674273490906,0.8417468070983887,0.04076061397790909,0.9839743375778198
0.45839911699295044,0.8445512652397156,0.04293986037373543,0.9855769276618958
