loss,accuracy,val_loss,val_accuracy
9.40611743927002,0.3645833432674408,9.247840881347656,0.07692307978868484
2.013826370239258,0.41786858439445496,0.37679752707481384,0.7900640964508057
1.491062879562378,0.4555288553237915,0.678238034248352,0.7019230723381042
1.193130612373352,0.5012019276618958,0.5245556831359863,0.7868589758872986
1.0910022258758545,0.5232371687889099,0.9950532913208008,0.5929487347602844
1.1415287256240845,0.5088140964508057,0.49290528893470764,0.7243589758872986
1.1490343809127808,0.5080128312110901,1.1400511264801025,0.5064102411270142
1.1396753787994385,0.5316506624221802,0.6096106767654419,0.7660256624221802
1.0414961576461792,0.5588942170143127,0.7276650667190552,0.6394230723381042
1.0534435510635376,0.5504807829856873,0.6075244545936584,0.7195512652397156
1.0501453876495361,0.5612980723381042,0.8702055811882019,0.625
1.0838521718978882,0.5484775900840759,0.537993311882019,0.7772436141967773
0.9786319136619568,0.5961538553237915,0.9606152772903442,0.6041666865348816
1.0073717832565308,0.5693109035491943,0.8074198961257935,0.6586538553237915
1.02925443649292,0.5725160241127014,0.6293833255767822,0.7275640964508057
0.9594370722770691,0.5909455418586731,0.5831789374351501,0.7275640964508057
1.0026129484176636,0.5721153616905212,1.1274155378341675,0.6105769276618958
1.0177860260009766,0.5604968070983887,1.0784181356430054,0.5817307829856873
0.9880399703979492,0.5765224099159241,0.4943983256816864,0.7371794581413269
0.9798076152801514,0.5993589758872986,1.1589583158493042,0.5721153616905212
