loss,accuracy,val_loss,val_accuracy
1.2589210271835327,0.46714743971824646,1.4527697563171387,0.0
1.12826669216156,0.5180288553237915,1.620337724685669,0.0
1.0802580118179321,0.5324519276618958,1.7112319469451904,0.0016025641234591603
1.0362834930419922,0.5725160241127014,1.7784509658813477,0.06570512801408768
1.0040124654769897,0.5925480723381042,1.6224771738052368,0.27243590354919434
0.9660342335700989,0.6013621687889099,1.1771421432495117,0.4967948794364929
0.9509366154670715,0.6153846383094788,0.4844048321247101,0.8365384340286255
0.9081811308860779,0.6270031929016113,0.407946914434433,0.8301281929016113
0.8904908299446106,0.6446313858032227,0.7843288779258728,0.6282051205635071
0.8866868615150452,0.6370192170143127,0.9603883028030396,0.6618589758872986
0.8564174175262451,0.6574519276618958,0.4007662832736969,0.8525640964508057
0.8524338006973267,0.6566506624221802,0.25812238454818726,0.9054487347602844
0.8303030133247375,0.6590544581413269,1.0063620805740356,0.620192289352417
0.7888925075531006,0.6774839758872986,0.9094412326812744,0.6682692170143127
0.7833042740821838,0.6842948794364929,0.33127567172050476,0.8830128312110901
0.7516543865203857,0.6995192170143127,0.042538732290267944,0.9887820482254028
0.7216625809669495,0.7119390964508057,0.7821063995361328,0.7291666865348816
0.7076883316040039,0.7199519276618958,0.6453863382339478,0.7580128312110901
0.6990113854408264,0.7191506624221802,0.3906574845314026,0.8461538553237915
0.6524861454963684,0.7395833134651184,0.49469083547592163,0.8028846383094788
