loss,accuracy,val_loss,val_accuracy
1.1802204847335815,0.5196313858032227,0.4887191951274872,0.7532051205635071
0.9768380522727966,0.6181890964508057,1.832211971282959,0.5400640964508057
0.846104621887207,0.6666666865348816,0.7314059734344482,0.7099359035491943
0.8186755180358887,0.6814903616905212,0.555731475353241,0.745192289352417
0.7501993179321289,0.7055288553237915,0.6535961627960205,0.7339743375778198
0.74227374792099,0.7051281929016113,0.5955737829208374,0.7483974099159241
0.715238094329834,0.7223557829856873,0.4135207533836365,0.7932692170143127
0.7383584976196289,0.7043269276618958,0.4362093508243561,0.7884615659713745
0.6909817457199097,0.7327724099159241,0.6622552871704102,0.7387820482254028
0.6743622422218323,0.7419871687889099,0.4453394412994385,0.7836538553237915
0.6841402053833008,0.729567289352417,0.31689178943634033,0.8221153616905212
0.6269063949584961,0.7544070482254028,0.3814496695995331,0.8092948794364929
0.6226187944412231,0.7495993375778198,0.3279215693473816,0.8285256624221802
0.6416032314300537,0.7423878312110901,0.1619095653295517,0.9342948794364929
0.6569541096687317,0.7395833134651184,0.41010165214538574,0.807692289352417
0.6331459879875183,0.7520031929016113,0.4683113992214203,0.7852563858032227
0.6333541870117188,0.7508012652397156,0.3001483082771301,0.8285256624221802
0.6106498837471008,0.760817289352417,0.34857961535453796,0.8157051205635071
0.5912186503410339,0.760817289352417,0.1844545155763626,0.9246794581413269
0.5784358978271484,0.7640224099159241,0.3861113488674164,0.8125
