loss,accuracy,val_loss,val_accuracy
1.0539019107818604,0.5757211446762085,0.6688365340232849,0.6971153616905212
0.8617817759513855,0.6774839758872986,0.6014939546585083,0.7243589758872986
0.8036471009254456,0.7035256624221802,0.413402795791626,0.7852563858032227
0.7624637484550476,0.7175480723381042,0.5205737948417664,0.7564102411270142
0.7391889691352844,0.7219551205635071,0.5255627036094666,0.7516025900840759
0.7203550934791565,0.7351762652397156,0.4177173674106598,0.7948718070983887
0.6984643936157227,0.7323718070983887,0.4481295049190521,0.7820512652397156
0.686817467212677,0.7379807829856873,0.48739442229270935,0.7756410241127014
0.6743757128715515,0.7447916865348816,0.4488181471824646,0.7772436141967773
0.6663384437561035,0.7487980723381042,0.4440365433692932,0.7900640964508057
0.6548153758049011,0.75,0.44144225120544434,0.7884615659713745
0.6450780034065247,0.7495993375778198,0.46758535504341125,0.7788461446762085
0.640466034412384,0.7528044581413269,0.403836190700531,0.7980769276618958
0.6330129504203796,0.75,0.4131447374820709,0.7964743375778198
0.6254404187202454,0.7552083134651184,0.42844194173812866,0.7932692170143127
0.6184772849082947,0.7568109035491943,0.385450154542923,0.7996794581413269
0.6125252842903137,0.7620192170143127,0.44769302010536194,0.7884615659713745
0.6084890365600586,0.765625,0.39906489849090576,0.7980769276618958
0.6032060980796814,0.7628205418586731,0.399457186460495,0.7964743375778198
0.5986583232879639,0.7644230723381042,0.3529464900493622,0.807692289352417
