loss,accuracy,val_loss,val_accuracy
1.092420220375061,0.5592948794364929,0.6542403101921082,0.6971153616905212
0.8734567165374756,0.6654647588729858,0.6388067007064819,0.7147436141967773
0.8163376450538635,0.6943109035491943,0.4952620565891266,0.7612179517745972
0.7865890264511108,0.6943109035491943,0.3689076602458954,0.8157051205635071
0.7596821188926697,0.7027243375778198,0.5739439725875854,0.75
0.7394289374351501,0.7063301205635071,0.4519670307636261,0.7724359035491943
0.727843165397644,0.7123397588729858,0.4705301821231842,0.7692307829856873
0.7145814299583435,0.713942289352417,0.450072318315506,0.7708333134651184
0.7031463980674744,0.7163461446762085,0.5056071281433105,0.7660256624221802
0.6943381428718567,0.7183493375778198,0.47724851965904236,0.7676281929016113
0.6866477727890015,0.7223557829856873,0.4310530722141266,0.7900640964508057
0.6812859773635864,0.7203525900840759,0.4185737073421478,0.7964743375778198
0.6716800928115845,0.729567289352417,0.3111063241958618,0.817307710647583
0.6666772365570068,0.7319711446762085,0.4526243805885315,0.7884615659713745
0.6595373153686523,0.7359775900840759,0.424044132232666,0.7948718070983887
0.6545941233634949,0.7367788553237915,0.5126523971557617,0.7660256624221802
0.6488224267959595,0.7371794581413269,0.40053510665893555,0.7964743375778198
0.6454127430915833,0.7379807829856873,0.3942990303039551,0.7980769276618958
0.6422733664512634,0.7419871687889099,0.4112148880958557,0.7948718070983887
0.636798083782196,0.7407852411270142,0.43643510341644287,0.7916666865348816
