loss,accuracy,val_loss,val_accuracy
2.0886013507843018,0.4142628312110901,1.3967710733413696,0.0
1.310996413230896,0.43349358439445496,1.4519617557525635,0.0
1.3022892475128174,0.4379006326198578,1.3014514446258545,0.0016025641234591603
1.2907721996307373,0.44110578298568726,1.3356176614761353,0.0
1.2802691459655762,0.44350960850715637,1.2914899587631226,0.07852564007043839
1.2683985233306885,0.453125,1.3089267015457153,0.16025641560554504
1.2549608945846558,0.46794870495796204,1.132651448249817,0.3413461446762085
1.2468681335449219,0.46714743971824646,1.2315640449523926,0.36378204822540283
1.2360379695892334,0.4763621687889099,1.021668791770935,0.5464743375778198
1.2375437021255493,0.4691506326198578,1.2518976926803589,0.33974358439445496
1.219971776008606,0.47836539149284363,0.7504039406776428,0.6522436141967773
1.2332961559295654,0.4715544879436493,1.0468690395355225,0.4919871687889099
1.195033311843872,0.49358972907066345,0.6958306431770325,0.7580128312110901
1.2041447162628174,0.4919871687889099,1.5140177011489868,0.3205128312110901
1.2009721994400024,0.49038460850715637,1.2613235712051392,0.3717948794364929
1.197074055671692,0.4895833432674408,0.6699369549751282,0.7483974099159241
1.1782145500183105,0.5036057829856873,0.9605621695518494,0.5448718070983887
1.1866692304611206,0.4915865361690521,0.9799599051475525,0.5064102411270142
1.1901767253875732,0.4943910241127014,0.7457298040390015,0.5897436141967773
1.1825026273727417,0.4971955120563507,2.074986696243286,0.28205129504203796
