loss,accuracy,val_loss,val_accuracy
27.711563110351562,0.3096955120563507,52.96331024169922,0.0032051282469183207
11.337111473083496,0.34575319290161133,25.727542877197266,0.056089743971824646
7.537164211273193,0.34815704822540283,23.369611740112305,0.056089743971824646
5.738049030303955,0.35737180709838867,8.749063491821289,0.21955128014087677
3.903593063354492,0.37139421701431274,1.1074669361114502,0.567307710647583
2.658522129058838,0.38461539149284363,2.7891273498535156,0.35576921701431274
2.0172791481018066,0.4034455120563507,3.445096969604492,0.2916666567325592
1.8167086839675903,0.40825319290161133,2.074420213699341,0.38942307233810425
1.6307717561721802,0.4118589758872986,0.1923043131828308,0.9919871687889099
1.4954371452331543,0.4194711446762085,1.6294305324554443,0.4294871687889099
1.3865211009979248,0.4350961446762085,1.1853240728378296,0.44871795177459717
1.2800872325897217,0.4603365361690521,0.7626730799674988,0.5657051205635071
1.2307060956954956,0.46434295177459717,2.751117706298828,0.24358974397182465
1.244829773902893,0.4615384638309479,0.9454054236412048,0.5368589758872986
1.1916593313217163,0.48878204822540283,1.1018556356430054,0.5096153616905212
1.2204928398132324,0.47475960850715637,0.9732885360717773,0.5256410241127014
1.1843273639678955,0.4919871687889099,0.672498881816864,0.6233974099159241
1.171247124671936,0.4947916567325592,0.6936309933662415,0.6314102411270142
1.16098153591156,0.49559295177459717,0.4530281722545624,0.7980769276618958
1.1438884735107422,0.5172275900840759,0.4355122148990631,0.8782051205635071
