loss,accuracy,val_loss,val_accuracy
1.3484359979629517,0.46233972907066345,1.6294291019439697,0.0
1.2065482139587402,0.4971955120563507,1.131360411643982,0.3958333432674408
1.270884394645691,0.45953527092933655,1.2878875732421875,0.30288460850715637
1.1843411922454834,0.4943910241127014,0.383780837059021,0.8974359035491943
1.1535212993621826,0.510817289352417,1.0824133157730103,0.3509615361690521
1.1200238466262817,0.5120192170143127,1.0029642581939697,0.4791666567325592
1.0882015228271484,0.5316506624221802,0.8220275640487671,0.7163461446762085
1.1339843273162842,0.5184294581413269,0.7662219405174255,0.6442307829856873
1.1300733089447021,0.5016025900840759,0.8416630625724792,0.5288461446762085
1.0471258163452148,0.5500801205635071,1.1686779260635376,0.4711538553237915
1.071380376815796,0.5625,0.6795163154602051,0.6185897588729858
1.4458684921264648,0.5064102411270142,1.0349544286727905,0.4375
1.1057387590408325,0.5160256624221802,0.9091352820396423,0.4791666567325592
1.0396268367767334,0.5685096383094788,0.9755660891532898,0.4759615361690521
1.0148824453353882,0.5821313858032227,0.7054880857467651,0.5801281929016113
0.9930230379104614,0.5933493375778198,0.9676626920700073,0.5384615659713745
0.9719006419181824,0.6005609035491943,0.9702915549278259,0.5
0.9443857073783875,0.6161859035491943,0.892693817615509,0.5368589758872986
0.9349061846733093,0.6205929517745972,1.0280165672302246,0.5272436141967773
0.9238113760948181,0.6137820482254028,0.905938446521759,0.5544871687889099
